address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
St. Johns Vale,poi,36560,51.4689534539,-0.02321720123291,London,St Johns Railway Station (SAJ),4ad2c717f964a520ade220e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36560,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36560
Station Approach,poi,36562,51.468034476285,-0.20896017551422,London,Putney Bridge London Underground Station,4ad2db87f964a520bee220e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36562,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36562
Station Parade,poi,36563,51.539589090115,0.080825686454773,London,Barking Railway Station (BKG),4ad2de5af964a520c2e220e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36563,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36563
Atlantic Rd.,poi,36564,51.462603776177,-0.11443376541138,London,Brixton Railway Station (BRX),4ad2e539f964a520cee220e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36564,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36564
1 Sheldon Square,poi,36571,51.614056,-0.08525,London,Visa Office,4ad309c3f964a520fde220e3,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=36571,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36571
Wimbledon Park Rd,poi,36602,51.445398394391,-0.20662665367126,London,Southfields London Underground Station,4ad36e2ef964a5205ee420e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36602,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36602
Warwick Ave.,poi,36603,51.523345646443,-0.18367499113083,London,Warwick Avenue London Underground Station,4ad36fd0f964a5206ae420e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36603,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36603
1 Manor Place,poi,36604,51.489798,-0.102654,London,Walworth Road Surgery,4ad373b9f964a5207be420e3,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=36604,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36604
Station Road,poi,36615,51.38126323896,-0.014505386352539,London,West Wickham Railway Station (WWI),4ad3a126f964a52046e520e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36615,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36615
Upper Elmers End Rd,poi,36616,51.390021087472,-0.026264190673828,London,Eden Park Railway Station (EDN),4ad3a1aff964a5204ce520e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36616,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36616
Lennard Rd.,poi,36618,51.416793099662,-0.035319328308105,London,New Beckenham Railway Station (NBC),4ad3a359f964a52056e520e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36618,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36618
York Road,poi,36620,51.460959399816,-0.18809795379639,London,Wandsworth Town Railway Station (WNT),4ad3a45df964a5205be520e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36620,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36620
The Terrace,poi,36621,51.471914106806,-0.25253534317017,London,Barnes Bridge Railway Station (BNI),4ad3aa89f964a52078e520e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36621,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36621
Station Rd,poi,36635,51.613533105218,-0.27499079704285,London,Edgware London Underground Station,4ad41863f964a52048e720e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36635,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36635
Kew Rd,poi,36636,51.463272204915,-0.30180215835571,London,Richmond Railway Station (RMD),4ad42a96f964a5205ce720e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36636
Sheen Ln.,poi,36638,51.468124703998,-0.26736259460449,London,Mortlake Railway Station (MTL),4ad42bccf964a5205fe720e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36638,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36638
Fulham Broadway,poi,36640,51.480474191435,-0.19500732421875,London,Fulham Broadway London Underground Station,4ad42c99f964a52062e720e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36640,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36640
Hounslow Rd,poi,36645,51.44794334618,-0.4095748615115,London,Feltham Railway Station (FEL),4ad43591f964a5206ee720e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36645,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36645
Marylebone Rd,poi,36664,51.52265640249,-0.1568341255188,London,Baker Street London Underground Station,4ad4a773f964a52083e820e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36664,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36664
Tottenham Court Rd,poi,36671,51.524572241235,-0.13821959495544,London,Warren Street London Underground Station,4ad4b96df964a520e3e820e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36671,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36671
Surbiton,poi,36701,51.395430297115,-0.30714511871338,London,Maple Road,4ad56915f964a520f70221e3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=36701,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36701
22 Whitehall,poi,36723,51.499128,-0.142778,London,Department for International Development,4ad5cec6f964a520940321e3,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=36723,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36723
100 Parliament Street,poi,36726,51.501530678448,-0.1263288425754,London,HM Revenue and Customs,4ad5d892f964a520bb0321e3,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=36726,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36726
Tower Road,poi,36732,51.439002134772,-0.33928486584557,London,Strawberry Hill Railway Station (STW),4ad5f82ef964a5203c0421e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36732,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36732
246 Roehampton Lane,poi,36734,51.450973938869,-0.23773941179183,London,Mayfield Surgery - Roehampton,4ad6030bf964a520730421e3,0,Doctor's Office,http://tour-pedia.org/api/getPlaceDetails?id=36734,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36734
Waterside,poi,36752,51.484830463845,-0.48726081848145,London,British Airways,4ad64081f964a5200d0621e3,0,Office,http://tour-pedia.org/api/getPlaceDetails?id=36752,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36752
Olympia Way,poi,36770,51.497175428776,-0.20943492650986,London,Kensington Olympia London Underground and London Overground Station,4ad70c60f964a520870821e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36770,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36770
Bermondsey St,poi,36792,51.499594499552,-0.081382560574144,London,Bermondsey Street,4ad76288f964a520f90921e3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=36792,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36792
Victoria Rd.,poi,36810,51.5732505334,-0.41247814893723,London,Ruislip Manor London Underground Station,4ad79f31f964a520e70c21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36810,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36810
High Rd.,poi,36811,51.478135529992,-0.01422107219696,London,Greenwich Railway Station (GNW),4ad7a04bf964a520fe0c21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36811,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36811
234 Bath Rd,poi,36813,51.47171,-0.468103,London,London Heathrow Airport (LHR),4ad7a112f964a520050d21e3,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=36813,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36813
Station Road,poi,36816,51.598107476681,-0.12050628662109,London,Alexandra Palace Railway Station (AAP),4ad7a7e8f964a520550d21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36816,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36816
Merton High St,poi,36825,51.41540468693,-0.19220173358917,London,South Wimbledon London Underground Station,4ad83279f964a520dd1021e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36825,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36825
102 Petty France,poi,36829,51.500053995184,-0.13430923881213,London,Ministry of Justice,4ad8537bf964a520061121e3,0,Government Building,http://tour-pedia.org/api/getPlaceDetails?id=36829,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36829
West End Ln.,poi,36841,51.546787078098,-0.19098669290543,London,West Hampstead London Underground Station,4ad89ea8f964a520f11221e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36841,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36841
Piccadilly Circus,poi,36844,51.509997825839,-0.13402462005615,London,Piccadilly Circus London Underground Station,4ad8ba95f964a520161421e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36844,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36844
London Road,poi,36850,51.419824042141,-0.16087889671326,London,Tooting Railway Station (TOO),4ad8cab1f964a520ab1421e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36850,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36850
Station Rd,poi,36861,51.439952416705,-0.10513004555587,London,Tulse Hill Railway Station (TUH),4ad9a0a8f964a520561a21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36861,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36861
Highbury Hill,poi,36866,51.558536618531,-0.10557174682617,London,Arsenal London Underground Station,4ad9b7e4f964a520851a21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36866,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36866
High Holborn,poi,36868,51.518226968451,-0.1115745306015,London,Chancery Lane London Underground Station,4ad9ba87f964a5208d1a21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36868,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36868
Hackney Road,poi,36881,51.53198784662,-0.057270526885986,London,Cambridge Heath Railway Station (CBH),4ad9d9f2f964a520481b21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36881,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36881
"Middleton Road, Hackney",poi,36884,51.540639773517,-0.07133207716334,London,Middleton Road,4ad9e62cf964a520b61b21e3,0,General Travel,http://tour-pedia.org/api/getPlaceDetails?id=36884,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36884
Bayswater Rd.,poi,36886,51.51051198214,-0.18720209598541,London,Queensway London Underground Station,4ad9ebdcf964a520e51b21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36886,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36886
Junction Rd.,poi,36890,51.565426491355,-0.13496875762939,London,Archway London Underground Station,4ada006af964a520131d21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36890,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36890
Ealing Rd.,poi,36899,51.540623401771,-0.29946327209473,London,Alperton London Underground Station,4ada24dff964a5200c1f21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=36899,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36899
Bavent Rd,poi,36912,51.469317,-0.095501,London,Bavent Road,4ada4dbdf964a520232121e3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=36912,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36912
Hook Road Bus Stop,poi,36922,51.411337,-0.306306,London,Hook Road (Mansfield bus stop),4adae829f964a520482421e3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=36922,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36922
Adenmore Rd.,poi,36926,51.445395050963,-0.025148391723633,London,Catford Bridge Railway Station (CFB),4adb1d0bf964a5206c2421e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36926,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36926
Station Rd.,poi,36927,51.558903482213,0.25096893310547,London,Upminster Railway Station (UPM),4adb1d9ef964a5206e2421e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36927,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36927
Blackwall Tunnel,poi,36956,51.493746483989,0.0060126884343906,London,Blackwall Tunnel,4adb5088f964a520d32521e3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=36956,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36956
Romford Railway Station (RMF),poi,36987,51.574855854327,0.18290519714355,London,Platform 4,4adc05bcf964a5205a2b21e3,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=36987,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36987
Chadwell Heath Station (CTH),poi,36988,51.567860103887,0.12782339965596,London,Platform 3,4adc0715f964a5205c2b21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36988,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36988
Goodmayes Station (GMY),poi,36989,51.565866660723,0.11127948760986,London,Platform 3,4adc0791f964a5205e2b21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36989,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36989
"Ilford Railway Station (IFD), Cranbrook Rd.",poi,36990,51.558983524805,0.069437026977539,London,Platform 3,4adc08b6f964a520662b21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=36990,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36990
Lower Teddington Road,poi,36992,51.414382,-0.312823,London,Lower Teddington Rd bus stop,4adc107cf964a5206d2b21e3,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=36992,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36992
Fairfax Road,poi,36993,51.419423,-0.31719,London,Fairfax Rd bus stop,4adc1104f964a5206f2b21e3,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=36993,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=36993
Dalston Lane,poi,37003,51.548736927962,-0.060896873474121,London,Hackney Downs Railway Station (HAC),4adc7229f964a520622c21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=37003,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37003
1 Cheapside,poi,37008,51.515272660313,-0.098791122436523,London,St. Paul's London Underground Station,4adc7ef3f964a520b12c21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=37008,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37008
Parsons Green Ln,poi,37028,51.475230411394,-0.20124346017838,London,Parsons Green London Underground Station,4adce4d3f964a520496221e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=37028,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37028
Romford Railway Station (RMF),poi,37031,51.574669153249,0.18333435058594,London,Platform 3,4add5603f964a520e16421e3,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=37031,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37031
Wellington Gardens,poi,37033,51.433775,-0.34948,London,Fulwell Railway Station (FLW),4add5e52f964a520ec6421e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=37033,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37033
Station Ln,poi,37034,51.554047301444,0.21903991699219,London,Hornchurch London Underground Station,4add6827f964a520f66421e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=37034,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37034
Romford Railway Station (RMF),poi,37038,51.574571,0.182408,London,Platform 2,4addc117f964a520a16521e3,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=37038,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37038
South St.,poi,37039,51.573709,0.184158,London,Bus Stop Y (73397),4addc1e1f964a520a76521e3,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=37039,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37039
Green Lanes,poi,37062,51.570748253459,-0.096194744110107,London,Manor House London Underground Station,4adec004f964a520b77621e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=37062,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37062
"Departure Lounge, Terminal 3",poi,37070,51.469618357663,-0.45913707770274,London,Rhubarb,4adf130ef964a520657721e3,0,Airport Food Court,http://tour-pedia.org/api/getPlaceDetails?id=37070,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37070
Parliament Sq.,poi,37075,51.500034067288,-0.12441158294678,London,Houses of Parliament,4adf3f57f964a520ad7821e3,0,Capitol Building,http://tour-pedia.org/api/getPlaceDetails?id=37075,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37075
Castor Ln.,poi,37079,51.507700745003,-0.017209053039551,London,Poplar DLR Station,4adf5507f964a520867921e3,0,Light Rail,http://tour-pedia.org/api/getPlaceDetails?id=37079,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37079
Elmcourt Road,poi,37081,51.439415,-0.102286,London,Pagoda Grove,4adf6eb8f964a520857a21e3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=37081,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37081
Plaistow Rd.,poi,37085,51.531310413452,0.017547011375427,London,Plaistow London Underground Station,4adf7efcf964a520247b21e3,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=37085,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37085
Romford Railway Station (RMF),poi,37090,51.575013,0.184209,London,Platform 1,4adffa79f964a5200c7e21e3,0,Platform,http://tour-pedia.org/api/getPlaceDetails?id=37090,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37090
Cranbrook Rd.,poi,37091,51.559116928813,0.06967306137085,London,Ilford Railway Station (IFD),4adffd4cf964a520127e21e3,0,Train Station,http://tour-pedia.org/api/getPlaceDetails?id=37091,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37091
Moving Target!,poi,37095,51.477106480967,-0.11260986328125,London,TfL Bus 159,4ae03358f964a520547e21e3,0,Bus Line,http://tour-pedia.org/api/getPlaceDetails?id=37095,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37095
63 York Street,poi,37107,51.52006682,-0.161026,London,St John Ambulance LDHQ (Edwina Mountbatten House),4ae091aff964a5206e8021e3,0,Medical Center,http://tour-pedia.org/api/getPlaceDetails?id=37107,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37107
Golborne Road,poi,37140,51.521451982206,-0.20898141348683,London,Golborne Road,4ae1bee4f964a520208721e3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=37140,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37140
Bondway,poi,37143,51.485666523303,-0.12459289642477,London,Vauxhall Bus Station,4ae1eb62f964a520be8821e3,0,Bus Station,http://tour-pedia.org/api/getPlaceDetails?id=37143,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37143
at Terminal 5,poi,37158,51.470370314025,-0.48717498779297,London,BA Galleries First Lounge,4ae2d953f964a5208b8f21e3,0,Airport Lounge,http://tour-pedia.org/api/getPlaceDetails?id=37158,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=37158
